0.574072,0.031729,-0.81819,0.308733,0.917108,0.252184,0.75837,-0.397374,0.516691,56.232449,-0.800786,0.171474,-0.57388,255.227493,36.947361,172.967575,1.796029,0.0,-0.124265,-0.984859,-0.120874,12.965906,143.097961,14.394461,5.667745,-5.272889,-3.027183,81.653137,68.469963,0.818208,2.645046,71.478867,133.228668,47.776459
0.572898,0.032318,-0.818989,0.30929,0.916824,0.252533,0.759031,-0.397981,0.515251,56.232449,-0.80099,0.172164,-0.573388,255.702255,36.921108,172.498169,1.794541,0.0,-0.124788,-0.984734,-0.121352,13.262818,143.264343,14.316564,6.484116,7.592608,-0.958944,81.653137,68.66613,0.820001,2.697076,71.793556,133.349564,47.655849
0.575953,0.032963,-0.816818,0.316394,0.912327,0.259911,0.753773,-0.408133,0.515028,56.232449,-0.800592,0.173108,-0.57366,254.697372,34.633854,172.492126,1.798803,0.0,-0.124447,-0.984521,-0.123412,13.594381,143.583023,14.332987,6.680145,4.417811,0.081823,81.653137,68.549782,0.816819,2.749001,72.062622,133.522034,47.703743
0.581589,0.037164,-0.812633,0.316371,0.909981,0.268037,0.749442,-0.412981,0.517477,56.232449,-0.799465,0.174959,-0.57467,253.755554,33.578159,173.138107,1.803211,0.0,-0.12211,-0.984005,-0.129706,13.801929,143.818512,14.264729,0.734212,5.325598,-2.078706,81.653137,68.290337,0.805771,2.801156,72.170044,133.641052,47.756344
0.586598,0.038053,-0.808984,0.317574,0.908088,0.272989,0.745016,-0.417047,0.520598,56.232449,-0.799175,0.17824,-0.574064,252.691132,32.530518,173.857178,1.805364,0.0,-0.122711,-0.98329,-0.13447,13.865058,143.965866,14.211041,-0.018291,2.083352,1.194585,81.653137,68.175812,0.800974,2.8531,72.177979,133.578506,47.719273
0.590178,0.039176,-0.806322,0.312964,0.909605,0.273264,0.74414,-0.413624,0.524567,56.232449,-0.799463,0.178479,-0.573589,252.468628,33.735477,174.795807,1.806096,0.0,-0.121094,-0.983123,-0.13713,13.857365,144.299591,14.168574,-0.660831,4.685505,-0.91634,81.653137,68.045219,0.798964,2.905175,72.167885,133.954178,47.696159
0.593087,0.042748,-0.804003,0.309878,0.909547,0.276947,0.743117,-0.413397,0.526194,56.232449,-0.799859,0.179591,-0.572689,252.100281,34.386723,175.406815,1.805289,0.0,-0.118989,-0.982692,-0.141976,13.734041,144.923584,14.402804,-4.790583,12.505861,9.314098,81.653137,67.900177,0.797505,2.957091,72.047356,134.550354,47.913071
0.588372,0.044654,-0.807356,0.309889,0.909784,0.276155,0.746851,-0.412673,0.521454,56.232449,-0.800522,0.182459,-0.570853,252.612152,34.88504,174.754837,1.803896,0.0,-0.121532,-0.98216,-0.143495,13.269238,145.406631,15.056006,-5.684937,3.940621,10.740252,81.653137,67.985695,0.804778,3.02643,71.654457,134.87326,48.40955
0.580793,0.044151,-0.812853,0.313709,0.909266,0.273537,0.751177,-0.413868,0.514244,56.232449,-0.801173,0.181573,-0.570221,253.470856,34.649803,173.314743,1.807331,0.0,-0.123327,-0.982501,-0.139577,12.999035,145.447968,15.491157,-3.192171,-1.82544,8.052004,81.653137,68.093559,0.807524,3.078667,71.465149,134.927551,48.716351
0.575753,0.048287,-0.816197,0.310758,0.910418,0.273073,0.756266,-0.410862,0.50917,56.232449,-0.800765,0.183432,-0.5702,254.518188,35.280777,172.323746,1.813194,0.0,-0.124088,-0.982105,-0.141678,12.785887,145.421448,15.772758,-1.025835,0.494043,4.91658,81.653137,67.995796,0.802295,3.130692,71.279404,134.830353,48.954815
