0.914068,-0.042427,-0.403335,0.238765,0.860191,0.450624,0.327826,-0.508204,0.796404,63.293015,-0.201276,0.190976,-0.960737,118.972496,42.119343,312.783966,0.706526,0.0,-0.184517,-0.970643,-0.154288,6.422963,193.208633,29.607683,48.422703,-24.559669,19.046732,90.362328,73.244263,0.0,0.823443,31.070501,178.387085,99.239464,
0.906203,-0.048208,-0.420087,0.24475,0.869939,0.42814,0.34481,-0.490798,0.80014,63.530399,-0.201653,0.172421,-0.964161,124.300346,45.722115,314.150543,0.707154,0.0,-0.191366,-0.972348,-0.133862,6.957438,190.847931,29.757189,-18.088924,-23.310801,2.248545,90.367554,72.388229,0.0,0.918858,31.838903,177.330399,99.591644,
0.910692,-0.052291,-0.409762,0.235171,0.881143,0.410221,0.339608,-0.469949,0.814748,63.223747,-0.206745,0.165081,-0.964367,120.72863,49.931255,317.084625,0.658172,0.0,-0.181702,-0.974994,-0.127946,4.545942,188.685379,28.65934,-21.766661,-21.58753,-19.498989,90.37674,72.77095,0.0,1.0146,29.653889,175.96019,98.589035,
0.910675,-0.053042,-0.409704,0.224247,0.896373,0.382399,0.346965,-0.440116,0.828199,62.828739,-0.215455,0.17177,-0.961288,122.081413,56.082802,318.403442,0.631571,0.0,-0.173881,-0.975424,-0.135324,3.327484,186.852036,26.486975,-3.535857,-9.470296,-24.776817,90.38636,73.78875,0.0,1.109725,29.023195,174.124893,96.275093,
0.906681,-0.049161,-0.418942,0.236922,0.881075,0.40936,0.348994,-0.470415,0.810501,62.735153,-0.214527,0.179179,-0.960142,123.05806,46.49918,310.740814,0.651366,0.0,-0.18322,-0.972961,-0.140634,3.745016,186.299454,23.757668,7.084419,6.927782,-30.662254,90.394531,73.245285,0.0,1.210572,29.447947,172.677795,93.341576,
0.903355,-0.060923,-0.424545,0.24515,0.885567,0.394553,0.351925,-0.460498,0.814917,62.8027,-0.213762,0.167471,-0.962424,124.780052,48.855885,310.628662,0.672699,0.0,-0.192391,-0.973118,-0.126601,4.657425,185.240738,22.282003,13.408119,-5.261388,-12.242711,90.404015,73.101311,0.0,1.306825,30.373833,172.387451,92.021957,
0.904115,-0.032995,-0.426014,0.23988,0.864268,0.442152,0.353601,-0.501948,0.789312,62.851593,-0.220524,0.164264,-0.96145,127.122467,36.989754,302.660797,0.628379,0.0,-0.176011,-0.976237,-0.12642,6.112263,184.6474,21.438986,17.94693,-8.517489,-7.222238,90.413185,73.315414,0.0,1.395949,32.256397,171.655258,90.899696,
0.906053,-0.01385,-0.422938,0.22396,0.863706,0.451502,0.35904,-0.503806,0.785665,62.877995,-0.211284,0.163549,-0.963645,129.981125,36.271011,301.173767,0.782678,0.0,-0.161574,-0.978182,-0.130591,8.052574,184.320908,20.667717,21.532448,11.575491,-9.233494,90.426216,74.236122,0.0,1.491234,33.642262,171.453888,90.361732,
0.910862,-0.054764,-0.409063,0.233892,0.885121,0.402312,0.340038,-0.462127,0.819032,62.973167,-0.208639,0.178336,-0.961596,127.40271,46.60899,310.478271,0.609256,0.0,-0.183139,-0.972965,-0.140708,10.907133,184.111404,20.847639,36.951977,-28.06283,12.232349,90.439217,72.854874,0.0,1.604867,36.149147,170.626678,90.680481,
0.911695,-0.025521,-0.410074,0.227563,0.862367,0.452259,0.342092,-0.50564,0.792023,62.982876,-0.200031,0.170298,-0.964876,130.096588,34.95982,303.969727,0.769364,0.0,-0.170394,-0.975819,-0.136904,13.553435,184.075378,21.443403,24.184719,17.862898,1.745247,90.454506,73.604095,0.0,1.700256,38.276901,170.676804,91.385834,
0.912451,-0.053773,-0.405636,0.235681,0.879442,0.413566,0.334495,-0.47296,0.815121,63.116798,-0.19701,0.195762,-0.960658,129.998932,43.563622,310.706573,0.590515,0.0,-0.189293,-0.96902,-0.158646,15.727903,185.310043,21.997208,17.119551,6.340199,0.767734,90.470573,72.646324,0.0,1.79541,40.202118,170.532059,91.883217,
0.90328,-0.031408,-0.4279,0.237448,0.867258,0.437586,0.357356,-0.496867,0.790835,63.054825,-0.190525,0.186584,-0.963788,137.056091,37.868313,304.694031,0.477686,0.0,-0.188288,-0.970489,-0.15066,16.764881,185.76712,22.409714,9.787331,6.166409,7.828604,90.483032,73.440987,0.0,1.890153,41.108601,171.273376,92.360741,
0.90198,-0.026443,-0.430968,0.243601,0.855267,0.457358,0.356499,-0.517512,0.777875,63.050125,-0.189734,0.18457,-0.964331,137.187531,33.075565,301.78595,0.513263,0.0,-0.191806,-0.970216,-0.147959,17.14377,186.687286,23.007166,1.215751,3.799284,4.680276,90.496147,73.295799,0.0,1.985471,41.456589,172.043564,92.90229,
0.904114,-0.031393,-0.426137,0.24076,0.861342,0.447353,0.353006,-0.507054,0.786309,63.131962,-0.189109,0.18567,-0.964243,136.243591,35.985107,304.425201,0.52293,0.0,-0.19065,-0.970218,-0.14943,17.211206,186.744354,23.273806,0.222062,4.173285,2.211028,90.508842,73.199471,0.0,2.083833,41.437305,172.163864,93.247398,
