-0.591525,-0.805158,-0.042633,0.787953,-0.566056,-0.242302,0.170959,-0.176921,0.969264,57.756512,0.184415,0.724853,-0.663762,36.608345,47.740585,290.344604,2.782518,0.417692,-0.811578,0.493234,0.313147,2.835033,146.358627,-5.964369,-2.179886,-126.720032,-13.943544,86.993355,17.3972,1.0,3.251948,-7.523154,93.410957,40.138374
-0.601382,-0.798909,-0.009193,0.780067,-0.584633,-0.222935,0.172731,-0.14124,0.97479,57.756512,0.181086,0.69758,-0.693246,38.195023,58.0886,294.287781,2.871891,0.396606,-0.805421,0.509698,0.302497,3.834173,145.616241,-5.568766,4.699503,-13.585041,-0.869662,86.993355,15.222128,1.0,3.347293,-6.393808,94.548409,42.655022
-0.605396,-0.795919,-0.002779,0.774305,-0.588141,-0.233542,0.184246,-0.143537,0.972343,57.756512,0.197569,0.714792,-0.670849,41.237965,57.939762,292.550507,2.889575,0.439737,-0.801114,0.512129,0.309743,4.8337,147.042877,-5.199246,7.498484,48.02869,17.328737,86.993355,11.699415,1.0,3.442672,-6.323432,94.992393,41.549419
-0.601694,-0.798694,-0.007299,0.778553,-0.584431,-0.228684,0.178383,-0.14328,0.973473,57.756512,0.180412,0.696133,-0.694875,39.461784,57.735687,294.450836,2.894307,0.399249,-0.802591,0.512583,0.305133,3.579659,145.724365,-5.158839,-21.434855,-17.756916,3.622836,86.993355,14.683585,1.0,3.555426,-6.586059,94.722153,43.157951
-0.613728,-0.789162,-0.023716,0.776722,-0.598123,-0.197362,0.141566,-0.139547,0.980044,57.756512,0.174385,0.712778,-0.679365,28.985888,58.396824,295.821655,2.806794,0.382103,-0.814136,0.492451,0.307691,2.482502,146.326569,-4.482758,5.582402,51.400517,21.554611,86.993355,16.567707,1.0,3.650827,-7.557928,94.419533,42.832653
-0.647971,-0.761457,-0.017811,0.749018,-0.632795,-0.196322,0.13822,-0.140552,0.980378,57.756512,0.169856,0.722098,-0.670614,28.079931,58.72094,295.498444,2.697383,0.327612,-0.798477,0.499675,0.335795,2.43113,147.396454,-4.292449,4.863271,39.982227,15.178102,86.993355,20.73443,1.0,3.74623,-7.600215,95.00312,42.423244
-0.652796,-0.757388,-0.014868,0.742747,-0.636071,-0.209142,0.148944,-0.14757,0.977772,57.756512,0.162704,0.716136,-0.678731,31.345709,57.344749,295.334412,2.684033,0.276159,-0.78889,0.507576,0.346437,2.509961,147.546722,-4.27087,6.723823,28.842285,11.509548,86.993355,22.346008,1.0,3.841568,-7.102806,95.438599,42.931759
-0.645391,-0.763776,-0.010747,0.747383,-0.628508,-0.215399,0.157762,-0.147049,0.976467,57.756512,0.164494,0.714738,-0.679773,33.633972,57.596855,295.09726,2.695189,0.29277,-0.789848,0.508246,0.343258,2.519944,147.589615,-4.242029,3.114751,21.460131,12.402776,86.993355,22.075958,1.0,3.936965,-7.0907,95.55616,43.031567
-0.633392,-0.773603,-0.018797,0.758384,-0.615735,-0.213833,0.153848,-0.149695,0.976689,57.756512,0.170904,0.725645,-0.666506,32.260021,56.688404,294.703949,2.481033,0.289794,-0.800543,0.496619,0.33541,2.43789,148.025391,-3.817742,0.539541,15.01895,11.785441,86.993355,21.534344,1.0,4.032355,-7.454395,95.330803,42.580872
-0.621067,-0.783411,-0.023296,0.768245,-0.602621,-0.215982,0.155164,-0.152036,0.976119,57.756512,0.173573,0.725119,-0.666389,32.356945,56.654022,294.566833,2.463257,0.580736,-0.806312,0.49315,0.326594,2.258938,148.604553,-3.795256,2.328375,21.96072,8.713852,86.993355,20.16502,1.0,4.127692,-7.697147,95.900711,42.590851
-0.6278,-0.778198,-0.016592,0.76189,-0.61,-0.21777,0.159347,-0.149357,0.975859,57.756512,0.172312,0.718183,-0.674182,33.548077,57.51955,294.729462,2.552659,0.40124,-0.799761,0.501557,0.329884,2.341626,148.350143,-4.08603,2.737157,-4.072127,-1.936191,86.993355,19.74427,1.0,4.22334,-7.585879,96.074707,42.820713
-0.611123,-0.791297,-0.019423,0.775687,-0.593822,-0.213741,0.157599,-0.145688,0.976697,57.756512,0.184389,0.697698,-0.692256,32.570263,56.547974,294.936646,2.630441,0.269354,-0.804566,0.511689,0.301408,2.494208,145.257507,-5.334415,-0.331913,-42.102306,-12.547603,86.993355,15.777954,1.0,4.318499,-8.112344,94.156006,42.811523
