0.676493,-0.251933,-0.692017,0.558252,0.788293,0.258746,0.480325,-0.561359,0.673917,58.780045,-0.596818,0.35569,-0.71923,163.637512,75.916176,237.855804,0.519342,0.0,-0.428075,-0.899298,-0.089524,-6.899115,244.705475,19.713875,-5.351641,-11.207083,-3.012819,85.892937,65.934219,0.0,2.107259,41.214634,218.992737,66.091148
0.685408,-0.24735,-0.68486,0.547084,0.795621,0.260169,0.480536,-0.552997,0.680646,58.780045,-0.608163,0.355893,-0.709562,162.78569,79.086151,238.321854,0.561868,0.0,-0.416246,-0.904095,-0.096702,-8.431289,245.520004,19.026934,-25.375559,36.184071,-26.455648,85.892937,65.492088,0.0,2.20262,40.308872,220.031494,64.842163
0.66779,-0.294218,-0.683734,0.555643,0.808258,0.194883,0.495295,-0.510053,0.703227,58.780045,-0.629706,0.389377,-0.672202,164.423523,90.063713,240.95079,0.633094,0.0,-0.457361,-0.885272,-0.084353,-11.815633,247.3405,18.317194,14.81257,35.434666,26.28364,85.892937,67.484482,0.120989,2.298059,38.185017,220.063644,61.715687
0.687872,-0.280186,-0.669572,0.540825,0.813097,0.215362,0.484086,-0.510263,0.710839,58.780045,-0.627963,0.440323,-0.6417,161.468292,90.166473,242.624069,0.663518,0.0,-0.468979,-0.872124,-0.139497,-11.685772,250.372253,19.754219,-6.20597,25.553114,4.77642,85.892937,61.463768,0.214489,2.393398,38.086796,220.219879,61.448784
0.670763,-0.238579,-0.702251,0.545189,0.800552,0.248768,0.502838,-0.549724,0.667051,58.780045,-0.585494,0.433436,-0.685077,164.672897,81.834335,235.387299,0.588819,0.0,-0.466443,-0.871288,-0.152608,-11.13119,252.192383,21.133108,42.539948,-17.337774,26.948683,85.892937,52.234371,0.0,2.488809,36.511963,221.945297,65.372429
0.656644,-0.241025,-0.714651,0.551292,0.800023,0.236728,0.514679,-0.549428,0.658205,58.780045,-0.56362,0.414185,-0.714691,168.126007,79.031288,236.727051,0.539592,0.0,-0.472813,-0.871216,-0.132026,-9.611865,248.376602,22.900885,-10.764238,22.939623,12.278433,85.892937,41.073364,0.126654,2.584187,36.946976,219.066742,68.966812
0.663092,-0.221115,-0.715134,0.560101,0.780366,0.278058,0.496584,-0.584925,0.641301,58.780045,-0.560889,0.432409,-0.705993,161.990463,72.284042,233.005508,1.224377,0.0,-0.470145,-0.868279,-0.158291,-10.812231,252.03067,24.097269,-20.142084,-18.21974,-0.074726,85.892937,47.281403,0.082915,2.679585,35.423626,221.366989,69.553764
0.690314,-0.175806,-0.701826,0.516918,0.798551,0.308403,0.506224,-0.575681,0.642128,58.780045,-0.56212,0.459033,-0.687975,162.854736,70.725388,232.269638,1.278548,0.0,-0.444508,-0.869161,-0.216732,-12.572305,249.204727,24.04528,-19.200146,-0.671406,-2.568299,85.892937,46.734962,0.0,2.774994,33.830669,217.45224,68.607231
0.67008,-0.202456,-0.714146,0.550831,0.780528,0.295567,0.497572,-0.591428,0.634535,58.780045,-0.559861,0.461822,-0.687951,159.437531,66.71862,230.336456,0.948692,0.0,-0.471573,-0.860282,-0.193737,-13.558055,249.815643,24.260981,-1.737059,-17.391792,-2.685975,85.892937,53.729752,0.0,2.870405,32.618801,217.458923,68.609123
0.668458,-0.201922,-0.715816,0.536922,0.797008,0.276575,0.514664,-0.569216,0.641182,58.780045,-0.541117,0.493373,-0.68101,163.10762,68.288467,232.010254,0.488426,0.0,-0.492377,-0.842369,-0.219041,-13.33899,247.485916,24.515793,3.738725,15.301631,21.357904,85.892937,49.034668,0.0,2.965747,31.932491,213.367432,68.58889
0.595549,-0.334727,-0.730259,0.649498,0.735588,0.192517,0.472729,-0.588955,0.655484,58.780045,-0.564612,0.489785,-0.664322,151.282074,65.948555,234.283005,1.092281,0.0,-0.578902,-0.808709,-0.104224,-15.179976,251.094559,24.767132,-55.517345,64.703262,-64.378052,85.892937,53.98074,0.129012,3.078527,30.795145,216.058685,67.216522
